label_id	Nuclei to remove
2139.0	None
2140.0	None
2141.0	None
2142.0	None
2143.0	None
2144.0	None
2145.0	None
2146.0	None
2147.0	None
2148.0	None
2149.0	None
2150.0	None
2151.0	None
2152.0	None
2153.0	None
2154.0	None
2155.0	None
2156.0	None
2157.0	None
2158.0	None
2159.0	None
2160.0	None
2161.0	None
2162.0	None
2163.0	None
2164.0	None
2165.0	None
2166.0	None
2167.0	None
2168.0	None
2169.0	None
2170.0	None
2171.0	None
2172.0	None
2173.0	None
2174.0	None
2175.0	None
2176.0	None
2177.0	None
2178.0	None
2179.0	None
2180.0	None
2181.0	None
2182.0	None
2183.0	None
2184.0	None
2185.0	None
2186.0	None
2187.0	None
2188.0	None
2189.0	None
2190.0	None
2191.0	None
2192.0	None
2193.0	None
2194.0	None
2195.0	None
2196.0	None
2197.0	None
2198.0	None
2199.0	None
2200.0	None
2201.0	None
2202.0	None
2203.0	None
2204.0	None
2205.0	None
2206.0	None
2207.0	None
2208.0	None
2209.0	None
2210.0	None
2211.0	None
2212.0	None
2213.0	None
2214.0	None
2215.0	None
2216.0	None
2217.0	None
2218.0	None
2219.0	None
2220.0	None
2221.0	None
2222.0	None
2223.0	None
2224.0	None
2225.0	None
2226.0	None
2227.0	None
2228.0	None
2229.0	None
2230.0	None
2231.0	None
2232.0	None
2233.0	None
2234.0	None
2235.0	None
2236.0	None
2237.0	None
2238.0	None
2239.0	None
2240.0	None
2241.0	None
2242.0	None
2243.0	None
2244.0	None
2245.0	None
2246.0	None
2247.0	None
2248.0	None
2249.0	None
2250.0	None
2251.0	None
2252.0	None
2253.0	None
2254.0	None
2255.0	None
2256.0	None
2257.0	None
2258.0	None
2259.0	None
2260.0	None
2261.0	None
2262.0	None
2263.0	None
2264.0	None
2265.0	None
2266.0	None
2267.0	None
2268.0	None
2269.0	None
2270.0	None
2271.0	None
2272.0	None
2273.0	None
2274.0	None
2275.0	None
2276.0	None
2277.0	None
2278.0	None
2279.0	None
2280.0	None
2281.0	None
2282.0	None
2283.0	None
2284.0	None
2285.0	None
2286.0	None
2287.0	None
2288.0	None
2289.0	None
2290.0	None
2291.0	None
2292.0	None
2293.0	None
2294.0	None
2295.0	None
2296.0	None
2297.0	None
2298.0	None
2299.0	None
2300.0	None
2301.0	None
2302.0	None
2303.0	None
2304.0	None
2305.0	None
2306.0	None
2307.0	None
2308.0	None
2309.0	None
2310.0	None
2311.0	None
2312.0	None
2313.0	None
2314.0	None
2315.0	None
2316.0	None
2317.0	None
2318.0	None
2319.0	None
2320.0	None
2321.0	None
2322.0	None
2323.0	None
2324.0	None
2325.0	None
2326.0	None
2327.0	None
2328.0	None
2329.0	None
2330.0	None
2331.0	None
2332.0	None
2333.0	None
2334.0	None
2335.0	None
2336.0	None
2337.0	None
2338.0	None
2339.0	None
2340.0	None
2341.0	None
2342.0	None
2343.0	None
2344.0	None
2345.0	None
2346.0	None
2347.0	None
2348.0	None
2349.0	None
2350.0	None
2351.0	None
2352.0	None
2353.0	None
2354.0	None
2355.0	None
2356.0	None
2357.0	None
2358.0	None
2359.0	None
2360.0	None
2361.0	None
2362.0	None
2363.0	None
2364.0	None
2365.0	None
2366.0	None
2367.0	None
2368.0	None
2369.0	None
2370.0	None
2371.0	None
2372.0	None
2373.0	None
2374.0	None
2375.0	None
2376.0	None
2377.0	None
2378.0	None
2379.0	None
2380.0	None
2381.0	None
2382.0	None
2383.0	None
2384.0	None
2385.0	None
2386.0	None
2387.0	None
2388.0	None
2389.0	None
2390.0	None
2391.0	None
2392.0	None
2393.0	None
2394.0	None
2395.0	None
2396.0	None
2397.0	None
2398.0	None
2399.0	None
2400.0	None
2401.0	None
2402.0	None
2403.0	None
2404.0	None
2405.0	None
2406.0	None
2407.0	None
2408.0	None
2409.0	None
2410.0	None
2411.0	None
2412.0	None
2413.0	None
2414.0	None
2415.0	None
2416.0	None
2417.0	None
2418.0	None
2419.0	None
2420.0	None
2421.0	None
2422.0	None
2423.0	None
2424.0	None
2425.0	None
2426.0	None
2427.0	None
2428.0	None
2429.0	None
2430.0	None
2431.0	None
2432.0	None
2433.0	None
2434.0	None
2435.0	None
2436.0	None
2437.0	None
2438.0	None
2439.0	None
2440.0	None
2441.0	None
2442.0	None
2443.0	None
2444.0	None
2445.0	None
2446.0	None
2447.0	None
2448.0	None
2449.0	None
2450.0	None
2451.0	None
2452.0	None
2453.0	None
2454.0	None
2455.0	None
2456.0	None
2457.0	None
2458.0	None
2459.0	None
2460.0	None
2461.0	None
2462.0	None
2463.0	None
2464.0	None
2465.0	None
2466.0	None
2467.0	None
2468.0	None
2469.0	None
2470.0	None
2471.0	None
2472.0	None
2473.0	None
2474.0	None
2475.0	None
2476.0	None
2477.0	None
2478.0	None
2479.0	None
2480.0	None
2481.0	None
2482.0	None
2483.0	None
2484.0	None
2485.0	None
2486.0	None
2487.0	None
2488.0	None
2489.0	None
2490.0	None
2491.0	None
2492.0	None
2493.0	None
2494.0	None
2495.0	None
2496.0	None
2497.0	None
2498.0	None
2499.0	None
2500.0	None
2501.0	None
2502.0	None
2503.0	None
2504.0	None
2505.0	None
2506.0	None
2507.0	None
2508.0	None
2509.0	None
2510.0	None
2511.0	None
2512.0	None
2513.0	None
2514.0	None
2515.0	None
2516.0	None
2517.0	None
2518.0	None
2519.0	None
2520.0	None
2521.0	None
2522.0	None
2523.0	None
2524.0	None
2525.0	None
2526.0	None
2527.0	None
2528.0	None
2529.0	None
2530.0	None
2531.0	None
2532.0	None
2533.0	None
2534.0	None
2535.0	None
2536.0	None
2537.0	None
2538.0	None
2539.0	None
2540.0	None
2541.0	None
2542.0	None
2543.0	None
2544.0	None
2545.0	None
2546.0	None
2547.0	None
2548.0	None
2549.0	None
2550.0	None
2551.0	None
2552.0	None
2553.0	None
2554.0	None
2555.0	None
2556.0	None
2557.0	None
2558.0	None
2559.0	None
2560.0	None
2561.0	None
2562.0	None
2563.0	None
2564.0	None
2565.0	None
2566.0	None
2567.0	None
2568.0	None
2569.0	None
2570.0	None
2571.0	None
2572.0	None
2573.0	None
2574.0	None
2575.0	None
2576.0	None
2577.0	None
2578.0	None
2579.0	None
2580.0	None
2581.0	None
2582.0	None
2583.0	None
2584.0	None
2585.0	None
2586.0	None
2587.0	None
2588.0	None
2589.0	None
2590.0	None
2591.0	None
2592.0	None
2593.0	None
2594.0	None
2595.0	None
2596.0	None
2597.0	None
2598.0	None
2599.0	None
2600.0	None
2601.0	None
2602.0	None
2603.0	None
2604.0	None
2605.0	None
2606.0	None
2607.0	None
2608.0	None
2609.0	None
2610.0	None
2611.0	None
2612.0	None
2613.0	None
2614.0	None
2615.0	None
2616.0	None
2617.0	None
2618.0	None
2619.0	None
2620.0	None
2621.0	None
2622.0	None
2623.0	None
2624.0	None
2625.0	None
2626.0	None
2627.0	None
2628.0	None
2629.0	None
2630.0	None
2631.0	None
2632.0	None
2633.0	None
2634.0	None
2635.0	None
2636.0	None
2637.0	None
2638.0	None
2639.0	None
2640.0	None
2641.0	None
2642.0	None
2643.0	None
2644.0	None
2645.0	None
2646.0	None
2647.0	None
2648.0	None
2649.0	None
2650.0	None
2651.0	None
2652.0	None
2653.0	None
2654.0	None
2655.0	None
2656.0	None
2657.0	None
2658.0	None
2659.0	None
2660.0	None
2661.0	None
2662.0	None
2663.0	None
2664.0	None
2665.0	None
2666.0	None
2667.0	None
2668.0	None
2669.0	None
2670.0	None
2671.0	None
2672.0	None
2673.0	None
2674.0	None
2675.0	None
2676.0	None
2677.0	None
2678.0	None
2679.0	None
2680.0	None
2681.0	None
2682.0	None
2683.0	None
2684.0	None
2685.0	None
2686.0	None
2687.0	None
2688.0	None
2689.0	None
2690.0	None
2691.0	None
2692.0	None
2693.0	None
2694.0	None
2695.0	None
2696.0	None
2697.0	None
2698.0	None
2699.0	None
2700.0	None
2701.0	None
2702.0	None
2703.0	None
2704.0	None
2705.0	None
2706.0	None
2707.0	None
2708.0	None
2709.0	None
2710.0	None
2711.0	None
2712.0	None
2713.0	None
2714.0	None
2715.0	None
2716.0	None
2717.0	None
2718.0	None
2719.0	None
2720.0	None
2721.0	None
2722.0	None
2723.0	None
2724.0	None
2725.0	None
2726.0	None
2727.0	None
2728.0	None
2729.0	None
2730.0	None
2731.0	None
2732.0	None
2733.0	None
2734.0	None
2735.0	None
2736.0	None
2737.0	None
2738.0	None
2739.0	None
2740.0	None
2741.0	None
2742.0	None
2743.0	None
2744.0	None
2745.0	None
2746.0	None
2747.0	None
2748.0	None
2749.0	None
2750.0	None
2751.0	None
2752.0	None
2753.0	None
2754.0	None
2755.0	None
2756.0	None
2757.0	None
2758.0	None
2759.0	None
2760.0	None
2761.0	None
2762.0	None
2763.0	None
2764.0	None
2765.0	None
2766.0	None
2767.0	None
2768.0	None
2769.0	None
2770.0	None
2771.0	None
2772.0	None
2773.0	None
2774.0	None
2775.0	None
2776.0	None
2777.0	None
2778.0	None
2779.0	None
2780.0	None
2781.0	None
2782.0	None
2783.0	None
2784.0	None
2785.0	None
2786.0	None
2787.0	None
2788.0	None
2789.0	None
2790.0	None
2791.0	None
2792.0	None
2793.0	None
2794.0	None
2795.0	None
2796.0	None
2797.0	None
2798.0	None
2799.0	None
2800.0	None
2801.0	None
2802.0	None
2803.0	None
2804.0	None
2805.0	None
2806.0	None
2807.0	None
2808.0	None
2809.0	None
2810.0	None
2811.0	None
2812.0	None
2813.0	None
2814.0	None
2815.0	None
2816.0	None
2817.0	None
2818.0	None
2819.0	None
2820.0	None
2821.0	None
2822.0	None
2823.0	None
2824.0	None
2825.0	None
2826.0	None
2827.0	None
2828.0	None
2829.0	None
2830.0	None
2831.0	None
2832.0	None
2833.0	None
2834.0	None
2835.0	None
2836.0	None
2837.0	None
2838.0	None
2839.0	None
2840.0	None
2841.0	None
2842.0	None
2843.0	None
2844.0	None
2845.0	None
2846.0	None
2847.0	None
2848.0	None
2849.0	None
2850.0	None
2851.0	None
2852.0	None
2853.0	None
2854.0	None
2855.0	None
2856.0	None
2857.0	None
2858.0	None
2859.0	None
2860.0	None
2861.0	None
2862.0	None
2863.0	None
2864.0	None
2865.0	None
2866.0	None
2867.0	None
2868.0	None
2869.0	None
2870.0	None
2871.0	None
2872.0	None
2873.0	None
2874.0	None
2875.0	None
2876.0	None
2877.0	None
2878.0	None
2879.0	None
2880.0	None
2881.0	None
2882.0	None
2883.0	None
2884.0	None
2885.0	None
2886.0	None
2887.0	None
2888.0	None
2889.0	None
2890.0	None
2891.0	None
2892.0	None
2893.0	None
2894.0	None
2895.0	None
2896.0	None
2897.0	None
2898.0	None
2899.0	None
2900.0	None
2901.0	None
2902.0	None
2903.0	None
2904.0	None
2905.0	None
2906.0	None
2907.0	None
2908.0	None
2909.0	None
2910.0	None
2911.0	None
2912.0	None
2913.0	None
2914.0	None
2915.0	None
2916.0	None
2917.0	None
2918.0	None
2919.0	None
2920.0	None
2921.0	None
2922.0	None
2923.0	None
2924.0	None
2925.0	None
2926.0	None
2927.0	None
2928.0	None
2929.0	None
2930.0	None
2931.0	None
2932.0	None
2933.0	None
2934.0	None
2935.0	None
2936.0	None
2937.0	None
2938.0	None
2939.0	None
2940.0	None
2941.0	None
2942.0	None
2943.0	None
2944.0	None
2945.0	None
2946.0	None
2947.0	None
2948.0	None
2949.0	None
2950.0	None
2951.0	None
2952.0	None
2953.0	None
2954.0	None
2955.0	None
2956.0	None
2957.0	None
2958.0	None
2959.0	None
2960.0	None
2961.0	None
2962.0	None
2963.0	None
2964.0	None
2965.0	None
2966.0	None
2967.0	None
2968.0	None
2969.0	None
2970.0	None
2971.0	None
2972.0	None
2973.0	None
2974.0	None
2975.0	None
2976.0	None
2977.0	None
2978.0	None
2979.0	None
2980.0	None
2981.0	None
2982.0	None
2983.0	None
2984.0	None
2985.0	None
2986.0	None
2987.0	None
2988.0	None
2989.0	None
2990.0	None
2991.0	None
2992.0	None
2993.0	None
2994.0	None
2995.0	None
2996.0	None
2997.0	None
2998.0	None
2999.0	None
3000.0	None
3001.0	None
3002.0	None
3003.0	None
3004.0	None
3005.0	None
3006.0	None
3007.0	None
3008.0	None
3009.0	None
3010.0	None
3011.0	None
3012.0	None
3013.0	None
3014.0	None
3015.0	None
3016.0	None
3017.0	None
3018.0	None
3019.0	None
3020.0	None
3021.0	None
3022.0	None
3023.0	None
3024.0	None
3025.0	None
3026.0	None
3027.0	None
3028.0	None
3029.0	None
3030.0	None
3031.0	None
3032.0	None
3033.0	None
3034.0	None
3035.0	None
3036.0	None
3037.0	None
3038.0	None
3039.0	None
3040.0	None
3041.0	None
3042.0	None
3043.0	None
3044.0	None
3045.0	None
3046.0	None
3047.0	None
3048.0	None
3049.0	None
3050.0	None
3051.0	None
3052.0	None
3053.0	None
3054.0	None
3055.0	None
3056.0	None
3057.0	None
3058.0	None
3059.0	None
3060.0	None
3061.0	None
3062.0	None
3063.0	None
3064.0	None
3065.0	None
3066.0	None
3067.0	None
3068.0	None
3069.0	None
3070.0	None
3071.0	None
3072.0	None
3073.0	None
3074.0	None
3075.0	None
3076.0	None
3077.0	None
3078.0	None
3079.0	None
3080.0	None
3081.0	None
3082.0	None
3083.0	None
3084.0	None
3085.0	None
3086.0	None
3087.0	None
3088.0	None
3089.0	None
3090.0	None
3091.0	None
3092.0	None
3093.0	None
3094.0	None
3095.0	None
3096.0	None
3097.0	None
3098.0	None
3099.0	None
3100.0	None
3101.0	None
3102.0	None
3103.0	None
3104.0	None
3105.0	None
3106.0	None
3107.0	None
3108.0	None
3109.0	None
3110.0	None
3111.0	None
3112.0	None
3113.0	None
3114.0	None
3115.0	None
3116.0	None
3117.0	None
3118.0	None
3119.0	None
3120.0	None
3121.0	None
3122.0	None
3123.0	None
3124.0	None
3125.0	None
3126.0	None
3127.0	None
3128.0	None
3129.0	None
3130.0	None
3131.0	None
3132.0	None
3133.0	None
3134.0	None
3135.0	None
3136.0	None
3137.0	None
3138.0	None
3139.0	None
3140.0	None
3141.0	None
3142.0	None
3143.0	None
3144.0	None
3145.0	None
3146.0	None
3147.0	None
3148.0	None
3149.0	None
3150.0	None
3151.0	None
3152.0	None
3153.0	None
3154.0	None
3155.0	None
3156.0	None
3157.0	None
3158.0	None
3159.0	None
3160.0	None
3161.0	None
3162.0	None
3163.0	None
3164.0	None
3165.0	None
3166.0	None
3167.0	None
3168.0	None
3169.0	None
3170.0	None
3171.0	None
3172.0	None
3173.0	None
3174.0	None
3175.0	None
3176.0	None
3177.0	None
3178.0	None
3179.0	None
3180.0	None
3181.0	None
3182.0	None
3183.0	None
3184.0	None
3185.0	None
3186.0	None
3187.0	None
3188.0	None
3189.0	None
3190.0	None
3191.0	None
3192.0	None
3193.0	None
3194.0	None
3195.0	None
3196.0	None
3197.0	None
3198.0	None
3199.0	None
3200.0	None
3201.0	None
3202.0	None
3203.0	None
3204.0	None
3205.0	None
3206.0	None
3207.0	None
3208.0	None
3209.0	None
3210.0	None
3211.0	None
3212.0	None
3213.0	None
3214.0	None
3215.0	None
3216.0	None
3217.0	None
3218.0	None
3219.0	None
3220.0	None
3221.0	None
3222.0	None
3223.0	None
3224.0	None
3225.0	None
3226.0	None
3227.0	None
3228.0	None
3229.0	None
3230.0	None
3231.0	None
3232.0	None
3233.0	None
3234.0	None
3235.0	None
3236.0	None
3237.0	None
3238.0	None
3239.0	None
3240.0	None
3241.0	None
3242.0	None
3243.0	None
3244.0	None
3245.0	None
3246.0	None
3247.0	None
3248.0	None
3249.0	None
3250.0	None
3251.0	None
3252.0	None
3253.0	None
3254.0	None
3255.0	None
3256.0	None
3257.0	None
3258.0	None
3259.0	None
3260.0	None
3261.0	None
3262.0	None
3263.0	None
3264.0	None
3265.0	None
3266.0	None
3267.0	None
3268.0	None
3269.0	None
3270.0	None
3271.0	None
3272.0	None
3273.0	None
3274.0	None
3275.0	None
3276.0	None
3277.0	None
3278.0	None
3279.0	None
3280.0	None
3281.0	None
3282.0	None
3283.0	None
3284.0	None
3285.0	None
3286.0	None
3287.0	None
3288.0	None
3289.0	None
3290.0	None
3291.0	None
3292.0	None
3293.0	None
3294.0	None
3295.0	None
3296.0	None
3297.0	None
3298.0	None
3299.0	None
3300.0	None
3301.0	None
3302.0	None
3303.0	None
3304.0	None
3305.0	None
3306.0	None
3307.0	None
3308.0	None
3309.0	None
3310.0	None
3311.0	None
3312.0	None
3313.0	None
3314.0	None
3315.0	None
3316.0	None
3317.0	None
3318.0	None
3319.0	None
3320.0	None
3321.0	None
3322.0	None
3323.0	None
3324.0	None
3325.0	None
3326.0	None
3327.0	None
3328.0	None
3329.0	None
3330.0	None
3331.0	None
3332.0	None
3333.0	None
3334.0	None
3335.0	None
3336.0	None
3337.0	None
3338.0	None
3339.0	None
3340.0	None
3341.0	None
3342.0	None
3343.0	None
3344.0	None
3345.0	None
3346.0	None
3347.0	None
3348.0	None
3349.0	None
3350.0	None
3351.0	None
3352.0	None
3353.0	None
3354.0	None
3355.0	None
3356.0	None
3357.0	None
3358.0	None
3359.0	None
3360.0	None
3361.0	None
3362.0	None
3363.0	None
3364.0	None
3365.0	None
3366.0	None
3367.0	None
3368.0	None
3369.0	None
3370.0	None
3371.0	None
3372.0	None
3373.0	None
3374.0	None
3375.0	None
3376.0	None
3377.0	None
3378.0	None
3379.0	None
3380.0	None
3381.0	None
3382.0	None
3383.0	None
3384.0	None
3385.0	None
3386.0	None
3387.0	None
3388.0	None
3389.0	None
3390.0	None
3391.0	None
3392.0	None
3393.0	None
3394.0	None
3395.0	None
3396.0	None
3397.0	None
3398.0	None
3399.0	None
3400.0	None
3401.0	None
3402.0	None
3403.0	None
3404.0	None
3405.0	None
3406.0	None
3407.0	None
3408.0	None
3409.0	None
3410.0	None
3411.0	None
3412.0	None
3413.0	None
3414.0	None
3415.0	None
3416.0	None
3417.0	None
3418.0	None
3419.0	None
3420.0	None
3421.0	None
3422.0	None
3423.0	None
3424.0	None
3425.0	None
3426.0	None
3427.0	None
3428.0	None
3429.0	None
3430.0	None
3431.0	None
3432.0	None
3433.0	None
3434.0	None
3435.0	None
3436.0	None
3437.0	None
3438.0	None
3439.0	None
3440.0	None
3441.0	None
3442.0	None
3443.0	None
3444.0	None
3445.0	None
3446.0	None
3447.0	None
3448.0	None
3449.0	None
3450.0	None
3451.0	None
3452.0	None
3453.0	None
3454.0	None
3455.0	None
3456.0	None
3457.0	None
3458.0	None
3459.0	None
3460.0	None
3461.0	None
3462.0	None
3463.0	None
3464.0	None
3465.0	None
3466.0	None
3467.0	None
3468.0	None
3469.0	None
3470.0	None
3471.0	None
3472.0	None
3473.0	None
3474.0	None
3475.0	None
3476.0	None
3477.0	None
3478.0	None
3479.0	None
3480.0	None
3481.0	None
3482.0	None
3483.0	None
3484.0	None
3485.0	None
3486.0	None
3487.0	None
3488.0	None
3489.0	None
3490.0	None
3491.0	None
3492.0	None
3493.0	None
3494.0	None
3495.0	None
3496.0	None
3497.0	None
3498.0	None
3499.0	None
3500.0	None
3501.0	None
3502.0	None
3503.0	None
3504.0	None
3505.0	None
3506.0	None
3507.0	None
3508.0	None
3509.0	None
3510.0	None
3511.0	None
3512.0	None
3513.0	None
3514.0	None
3515.0	None
3516.0	None
3517.0	None
3518.0	None
3519.0	None
3520.0	None
3521.0	None
3522.0	None
3523.0	None
3524.0	None
3525.0	None
3526.0	None
3527.0	None
3528.0	None
3529.0	None
3530.0	None
3531.0	None
3532.0	None
3533.0	None
3534.0	None
3535.0	None
3536.0	None
3537.0	None
3538.0	None
3539.0	None
3540.0	None
3541.0	None
3542.0	None
3543.0	None
3544.0	None
3545.0	None
3546.0	None
3547.0	None
3548.0	None
3549.0	None
3550.0	None
3551.0	None
3552.0	None
3553.0	None
3554.0	None
3555.0	None
3556.0	None
3557.0	None
3558.0	None
3559.0	None
3560.0	None
3561.0	None
3562.0	None
3563.0	None
3564.0	None
3565.0	None
3566.0	None
3567.0	None
3568.0	None
3569.0	None
3570.0	None
3571.0	None
3572.0	None
3573.0	None
3574.0	None
3575.0	None
3576.0	None
3577.0	None
3578.0	None
3579.0	None
3580.0	None
3581.0	None
3582.0	None
3583.0	None
3584.0	None
3585.0	None
3586.0	None
3587.0	None
3588.0	None
3589.0	None
3590.0	None
3591.0	None
3592.0	None
3593.0	None
3594.0	None
3595.0	None
3596.0	None
3597.0	None
3598.0	None
3599.0	None
3600.0	None
3601.0	None
3602.0	None
3603.0	None
3604.0	None
3605.0	None
3606.0	None
3607.0	None
3608.0	None
3609.0	None
3610.0	None
3611.0	None
3612.0	None
3613.0	None
3614.0	None
3615.0	None
3616.0	None
3617.0	None
3618.0	None
3619.0	None
3620.0	None
3621.0	None
3622.0	None
3623.0	None
3624.0	None
3625.0	None
3626.0	None
3627.0	None
3628.0	None
3629.0	None
3630.0	None
3631.0	None
3632.0	None
3633.0	None
3634.0	None
3635.0	None
3636.0	None
3637.0	None
3638.0	None
3639.0	None
3640.0	None
3641.0	None
3642.0	None
3643.0	None
3644.0	None
3645.0	None
3646.0	None
3647.0	None
3648.0	None
3649.0	None
3650.0	None
3651.0	None
3652.0	None
3653.0	None
3654.0	None
3655.0	None
3656.0	None
3657.0	None
3658.0	None
3659.0	None
3660.0	None
3661.0	None
3662.0	None
3663.0	None
3664.0	None
3665.0	None
3666.0	None
3667.0	None
3668.0	None
3669.0	None
3670.0	None
3671.0	None
3672.0	None
3673.0	None
3674.0	None
3675.0	None
3676.0	None
3677.0	None
3678.0	None
3679.0	None
3680.0	None
3681.0	None
3682.0	None
3683.0	None
3684.0	None
3685.0	None
3686.0	None
3687.0	None
3688.0	None
3689.0	None
3690.0	None
3691.0	None
3692.0	None
3693.0	None
3694.0	None
3695.0	None
3696.0	None
3697.0	None
3698.0	None
3699.0	None
3700.0	None
3701.0	None
3702.0	None
3703.0	None
3704.0	None
3705.0	None
3706.0	None
3707.0	None
3708.0	None
3709.0	None
3710.0	None
3711.0	None
3712.0	None
3713.0	None
3714.0	None
3715.0	None
3716.0	None
3717.0	None
3718.0	None
3719.0	None
3720.0	None
3721.0	None
3722.0	None
3723.0	None
3724.0	None
3725.0	None
3726.0	None
3727.0	None
3728.0	None
3729.0	None
3730.0	None
3731.0	None
3732.0	None
3733.0	None
3734.0	None
3735.0	None
3736.0	None
3737.0	None
3738.0	None
3739.0	None
3740.0	None
3741.0	None
3742.0	None
3743.0	None
3744.0	None
3745.0	None
3746.0	None
3747.0	None
3748.0	None
3749.0	None
3750.0	None
3751.0	None
3752.0	None
3753.0	None
3754.0	None
3755.0	None
3756.0	None
3757.0	None
3758.0	None
3759.0	None
3760.0	None
3761.0	None
3762.0	None
3763.0	None
3764.0	None
3765.0	None
3766.0	None
3767.0	None
3768.0	None
3769.0	None
3770.0	None
3771.0	None
3772.0	None
3773.0	None
3774.0	None
3775.0	None
3776.0	None
3777.0	None
3778.0	None
3779.0	None
3780.0	None
3781.0	None
3782.0	None
3783.0	None
3784.0	None
3785.0	None
3786.0	None
3787.0	None
3788.0	None
3789.0	None
3790.0	None
3791.0	None
3792.0	None
3793.0	None
3794.0	None
3795.0	None
3796.0	None
3797.0	None
3798.0	None
3799.0	None
3800.0	None
3801.0	None
3802.0	None
3803.0	None
3804.0	None
3805.0	None
3806.0	None
3807.0	None
3808.0	None
3809.0	None
3810.0	None
3811.0	None
3812.0	None
3813.0	None
3814.0	None
3815.0	None
3816.0	None
3817.0	None
3818.0	None
3819.0	None
3820.0	None
3821.0	None
3822.0	None
3823.0	None
3824.0	None
3825.0	None
3826.0	None
3827.0	None
3828.0	None
3829.0	None
3830.0	None
3831.0	None
3832.0	None
3833.0	None
3834.0	None
3835.0	None
3836.0	None
3837.0	None
3838.0	None
3839.0	None
3840.0	None
3841.0	None
3842.0	None
3843.0	None
3844.0	None
3845.0	None
3846.0	None
3847.0	None
3848.0	None
3849.0	None
3850.0	None
3851.0	None
3852.0	None
3853.0	None
3854.0	None
3855.0	None
3856.0	None
3857.0	None
3858.0	None
3859.0	None
3860.0	None
3861.0	None
3862.0	None
3863.0	None
3864.0	None
3865.0	None
3866.0	None
3867.0	None
3868.0	None
3869.0	None
3870.0	None
3871.0	None
3872.0	None
3873.0	None
3874.0	None
3875.0	None
3876.0	None
3877.0	None
3878.0	None
3879.0	None
3880.0	None
3881.0	None
3882.0	None
3883.0	None
3884.0	None
3885.0	None
3886.0	None
3887.0	None
3888.0	None
3889.0	None
3890.0	None
3891.0	None
3892.0	None
3893.0	None
3894.0	None
3895.0	None
3896.0	None
3897.0	None
3898.0	None
3899.0	None
3900.0	None
3901.0	None
3902.0	None
3903.0	None
3904.0	None
3905.0	None
3906.0	None
3907.0	None
3908.0	None
3909.0	None
3910.0	None
3911.0	None
3912.0	None
3913.0	None
3914.0	None
3915.0	None
3916.0	None
3917.0	None
3918.0	None
3919.0	None
3920.0	None
3921.0	None
3922.0	None
3923.0	None
3924.0	None
3925.0	None
3926.0	None
3927.0	None
3928.0	None
3929.0	None
3930.0	None
3931.0	None
3932.0	None
3933.0	None
3934.0	None
3935.0	None
3936.0	None
3937.0	None
3938.0	None
3939.0	None
3940.0	None
3941.0	None
3942.0	None
3943.0	None
3944.0	None
3945.0	None
3946.0	None
3947.0	None
3948.0	None
3949.0	None
3950.0	None
3951.0	None
3952.0	None
3953.0	None
3954.0	None
3955.0	None
3956.0	None
3957.0	None
3958.0	None
3959.0	None
3960.0	None
3961.0	None
3962.0	None
3963.0	None
3964.0	None
3965.0	None
3966.0	None
3967.0	None
3968.0	None
3969.0	None
3970.0	None
3971.0	None
3972.0	None
3973.0	None
3974.0	None
3975.0	None
3976.0	None
3977.0	None
3978.0	None
3979.0	None
3980.0	None
3981.0	None
3982.0	None
3983.0	None
3984.0	None
3985.0	None
3986.0	None
3987.0	None
3988.0	None
3989.0	None
3990.0	None
3991.0	None
3992.0	None
3993.0	None
3994.0	None
3995.0	None
3996.0	None
3997.0	None
3998.0	None
3999.0	None
4000.0	None
4001.0	None
4002.0	None
4003.0	None
4004.0	None
4005.0	None
4006.0	None
4007.0	None
4008.0	None
4009.0	None
4010.0	None
4011.0	None
4012.0	None
4013.0	None
4014.0	None
4015.0	None
4016.0	None
4017.0	None
4018.0	None
4019.0	None
4020.0	None
4021.0	None
4022.0	None
4023.0	None
4024.0	None
4025.0	None
4026.0	None
4027.0	None
4028.0	None
4029.0	None
4030.0	None
4031.0	None
4032.0	None
4033.0	None
4034.0	None
4035.0	None
4036.0	None
4037.0	None
4038.0	None
4039.0	None
4040.0	None
4041.0	None
4042.0	None
4043.0	None
4044.0	None
4045.0	None
4046.0	None
4047.0	None
4048.0	None
4049.0	None
4050.0	None
4051.0	None
4052.0	None
4053.0	None
4054.0	None
4055.0	None
4056.0	None
4057.0	None
4058.0	None
4059.0	None
4060.0	None
4061.0	None
4062.0	None
4063.0	None
4064.0	None
4065.0	None
4066.0	None
4067.0	None
4068.0	None
4069.0	None
4070.0	None
4071.0	None
4072.0	None
4073.0	None
4074.0	None
4075.0	None
4076.0	None
4077.0	None
4078.0	None
4079.0	None
4080.0	None
4081.0	None
4082.0	None
4083.0	None
4084.0	None
4085.0	None
4086.0	None
4087.0	None
4088.0	None
4089.0	None
4090.0	None
4091.0	None
4092.0	None
4093.0	None
4094.0	None
4095.0	None
4096.0	None
4097.0	None
4098.0	None
4099.0	None
4100.0	None
4101.0	None
4102.0	None
4103.0	None
4104.0	None
4105.0	None
4106.0	None
4107.0	None
4108.0	None
4109.0	None
4110.0	None
4111.0	None
4112.0	None
4113.0	None
4114.0	None
4115.0	None
4116.0	None
4117.0	None
4118.0	None
4119.0	None
4120.0	None
4121.0	None
4122.0	None
4123.0	None
4124.0	None
4125.0	None
4126.0	None
4127.0	None
4128.0	None
4129.0	None
4130.0	None
4131.0	None
4132.0	None
4133.0	None
4134.0	None
4135.0	None
4136.0	None
