label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	distances	side	side2	absolute
6692	138.879989624023	154.720001220703	120.200004577637	136	152.56	116.7	142.48	157.36	122.7	104498	18.6786936100464	TRUE	FALSE	18.6786936100464
6693	142.239990234375	148.639999389648	119.599998474121	138.72	145.6	116.9	146.8	151.68	122.7	136243	11.8879097747189	TRUE	FALSE	11.8879097747189
6694	140.479995727539	163.199996948242	120.800003051758	136.4	160.32	117.8	142.4	165.92	123.4	109871	24.0558123772806	TRUE	FALSE	24.0558123772806
6695	141.919998168945	159.679992675781	120.800003051758	139.36	157.6	118.7	145.28	163.12	123.1	96087	20.4498064431731	TRUE	FALSE	20.4498064431731
6696	146.559997558594	153.919998168945	120.800003051758	142.16	151.04	117.9	149.12	156.64	122.9	120967	13.0559916105088	TRUE	FALSE	13.0559916105088
6697	146.080001831055	159.199996948242	122	142.8	155.36	119.7	148.4	162.16	124.5	94951	17.3811392195108	TRUE	FALSE	17.3811392195108
6698	156.160003662109	152	119.200004577637	151.36	149.92	117.5	159.76	160.56	119.9	65785	5.33591484314099	TRUE	FALSE	5.33591484314099
6699	155.199996948242	153.919998168945	121.599998474121	150.32	151.28	119.8	157.92	162.8	122	106731	7.46036068515556	TRUE	FALSE	7.46036068515556
6700	158.879989624023	163.679992675781	121	156.16	160.08	119.2	163.52	165.44	123.5	103082	12.4815966531643	TRUE	FALSE	12.4815966531643
6701	164.31999206543	151.199996948242	119.400001525879	161.92	148.8	117.2	167.68	154.48	122.3	113739	-0.896562755606864	FALSE	TRUE	0.896562755606864
6702	165.440002441406	159.039993286133	119.200004577637	162.72	157.36	116.2	168.88	161.76	122	99133	4.7463440867362	TRUE	FALSE	4.7463440867362
6703	166.080001831055	165.919998168945	120	162	162.96	118.1	168.32	169.04	123.6	110849	9.56140901796815	TRUE	FALSE	9.56140901796815
6704	166.879989624023	161.919998168945	122.800003051758	163.92	159.04	119.3	170.96	164.88	125.3	123641	6.01247315230761	TRUE	FALSE	6.01247315230761
6705	171.679992675781	163.360000610352	119.200004577637	169.2	159.92	115.7	176.32	166.32	121	119657	4.01169192009411	TRUE	FALSE	4.01169192009411
6706	171.519989013672	151.360000610352	117.200004577637	169.6	149.12	115.1	173.68	155.76	120.2	96234	-5.13111913953733	FALSE	TRUE	5.13111913953733
6707	172	152.959991455078	122.599998474121	169.6	148.8	119.1	173.92	155.44	125.5	99960	-4.18917989404336	FALSE	TRUE	4.18917989404336
6708	173.279998779297	146.879989624023	119.400001525879	170.24	144.08	116	175.2	150.32	121.2	109120	-9.67547326125816	FALSE	TRUE	9.67547326125816
6709	177.440002441406	155.519989013672	120.800003051758	172.88	152.64	117.3	179.84	160	122.1	127622	-5.72770797083464	FALSE	TRUE	5.72770797083464
6710	182.879989624023	156.800003051758	120.599998474121	180.64	154.08	118.5	186.8	160.72	122.9	115694	-8.24442334523349	FALSE	TRUE	8.24442334523349
6711	183.679992675781	157.119995117188	117.200004577637	181.12	154.56	115	188.64	160.96	119	110905	-8.53067740133447	FALSE	TRUE	8.53067740133447
6712	184	164.31999206543	123.599998474121	180.8	160.32	119.8	185.76	166.56	125.6	90395	-3.20667786355034	FALSE	TRUE	3.20667786355034
6713	189.440002441406	145.599990844727	123.400001525879	181.44	143.04	119.7	191.68	154.48	125.9	252411	-21.0294013976028	FALSE	TRUE	21.0294013976028
6714	188	147.199996948242	119.800003051758	183.6	144.32	117.2	190.24	149.12	122.4	94598	-18.8936773773951	FALSE	TRUE	18.8936773773951
6715	186.239990234375	151.519989013672	119.800003051758	183.92	148.8	117.7	189.84	155.6	121.7	110451	-14.4576104704005	FALSE	TRUE	14.4576104704005
6716	191.839996337891	158.080001831055	119.200004577637	188.24	155.36	115.4	194.16	160.96	122.2	115051	-12.9858013434136	FALSE	TRUE	12.9858013434136
6717	190.879989624023	151.199996948242	120.400001525879	188.16	148.32	117.1	193.12	154.32	122.8	98332	-17.6688612952683	FALSE	TRUE	17.6688612952683
6718	192.800003051758	147.199996948242	120.200004577637	190.4	145.04	117	195.84	151.76	122.8	111002	-21.9641682596974	FALSE	TRUE	21.9641682596974
6719	195.199996948242	157.919998168945	121.599998474121	192.64	155.12	119	197.6	160.96	124.1	101030	-15.2552195634548	FALSE	TRUE	15.2552195634548
6720	194.879989624023	168.31999206543	120.599998474121	192	162.16	116.8	198.96	170.96	123.5	187671	-7.03786154333584	FALSE	TRUE	7.03786154333584
6721	196.959991455078	152.31999206543	123.599998474121	194.72	150.08	120	199.2	154.64	126	90133	-20.6752998562553	FALSE	TRUE	20.6752998562553
6722	199.360000610352	157.919998168945	120.200004577637	197.2	155.76	117.4	203.12	160.88	122.8	109224	-17.9001298803839	FALSE	TRUE	17.9001298803839
6723	199.199996948242	154.720001220703	122	197.28	153.12	118.9	203.6	157.76	124.5	94765	-20.2626775207943	FALSE	TRUE	20.2626775207943
6724	200.959991455078	151.519989013672	122.400001525879	198.96	149.2	119.3	203.44	154.96	125.5	85529	-23.8476300997891	FALSE	TRUE	23.8476300997891
6725	205.759994506836	152.639999389648	119.599998474121	202.8	149.28	117.7	208.88	159.52	122.7	103931	-26.0440119989921	FALSE	TRUE	26.0440119989921
6726	208.479995727539	163.519989013672	119.200004577637	205.6	157.92	116.4	210.48	169.52	122.7	106141	-19.3594619972583	FALSE	TRUE	19.3594619972583
6727	208.31999206543	146.720001220703	127.599998474121	206.8	144.32	118.8	210.96	148.8	131.2	89890	-32.2125414173624	FALSE	TRUE	32.2125414173624
6728	216.959991455078	165.279998779297	117.800003051758	215.76	160.88	115	219.76	169.68	121.7	131524	-23.3305594228416	FALSE	TRUE	23.3305594228416
6729	216.799987792969	146.879989624023	122	214.32	140.8	119.1	218.88	151.52	126.5	169106	-37.4916469304679	FALSE	TRUE	37.4916469304679
6730	107.839996337891	172.959991455078	118.200004577637	105.76	170.56	116.1	112.16	180.24	120.9	116836	52.7831313422002	TRUE	FALSE	52.7831313422002
6731	112	170.720001220703	120.200004577637	108.16	168.56	118.4	115.04	177.44	122.8	109701	48.3807059211662	TRUE	FALSE	48.3807059211662
6732	119.839996337891	172.639999389648	117.599998474121	118.24	164.88	115.5	123.44	175.12	120.4	117084	44.6561099664799	TRUE	FALSE	44.6561099664799
6733	123.519996643066	175.039993286133	121	120.32	172.72	118	126.48	181.6	122.9	80110	44.097704368299	TRUE	FALSE	44.097704368299
6734	128.479995727539	180.31999206543	119.400001525879	124.72	175.04	116.2	129.92	184.24	121	108960	44.8491615149249	TRUE	FALSE	44.8491615149249
6735	132	183.519989013672	119.400001525879	129.52	180.8	115.1	137.2	185.6	121	97494	44.9946814702705	TRUE	FALSE	44.9946814702705
6736	134.879989624023	174.879989624023	117.599998474121	129.84	171.36	115	138.24	177.44	120.2	105972	36.5429621672404	TRUE	FALSE	36.5429621672404
6737	132.160003662109	168.160003662109	121	128.88	165.2	118.3	134.8	170.24	123.5	108684	33.2414763450125	TRUE	FALSE	33.2414763450125
6738	136.160003662109	181.279998779297	120.200004577637	133.84	176.16	117.6	141.44	182.88	122.7	137518	40.5990127470946	TRUE	FALSE	40.5990127470946
6739	142.399993896484	179.360000610352	119	138.48	176.24	115.9	145.12	186.48	121	93669	35.0892292985926	TRUE	FALSE	35.0892292985926
6740	155.519989013672	181.919998168945	116.599998474121	148.96	174.96	115	157.2	184.16	118.1	87923	28.5783278707146	TRUE	FALSE	28.5783278707146
6741	154.399993896484	181.279998779297	118.800003051758	149.12	174.72	117.7	156.16	184.08	120.8	90856	28.8144088537331	TRUE	FALSE	28.8144088537331
6742	154.080001831055	173.279998779297	118.400001525879	151.6	171.52	115.2	158.88	175.36	120.8	97491	22.8990175418278	TRUE	FALSE	22.8990175418278
6743	157.919998168945	168.31999206543	120.599998474121	155.76	165.12	117.1	160.88	171.28	123.1	114844	16.6577723890998	TRUE	FALSE	16.6577723890998
6744	158.239990234375	181.599990844727	119.599998474121	156.24	178.64	116.3	160.72	184.24	122.6	100247	26.5989138950391	TRUE	FALSE	26.5989138950391
6745	158.879989624023	177.440002441406	121	156.32	173.76	118.4	161.12	179.76	123.7	100054	23.0012857047464	TRUE	FALSE	23.0012857047464
6746	161.919998168945	168.479995727539	117.800003051758	158.64	165.36	115.3	165.52	170.88	120.4	127497	14.1833162620546	TRUE	FALSE	14.1833162620546
6747	162.720001220703	184.959991455078	118.800003051758	158.88	181.76	115.3	165.6	186.8	121.6	113902	26.302635176843	TRUE	FALSE	26.302635176843
6748	162.720001220703	175.360000610352	120.800003051758	159.36	172	116	165.12	177.84	123.5	133071	18.9409833209486	TRUE	FALSE	18.9409833209486
6749	159.199996948242	170.399993896484	123.200004577637	157.44	167.28	119.2	164.8	172.48	125.5	91135	17.4206672803475	TRUE	FALSE	17.4206672803475
6750	163.519989013672	179.679992675781	118.400001525879	160.32	177.2	115.8	166.16	182.16	121	108908	21.7316238254576	TRUE	FALSE	21.7316238254576
6751	162.239990234375	180.800003051758	122.800003051758	159.44	178.48	119.4	165.76	183.92	124.6	124972	23.4312593239732	TRUE	FALSE	23.4312593239732
6752	167.839996337891	173.279998779297	120	163.92	170.88	117.8	169.76	177.12	122.1	109611	14.0744238778306	TRUE	FALSE	14.0744238778306
6753	167.039993286133	182.080001831055	119	164.08	179.28	115.5	170.48	184.48	121.3	117402	21.3279920891477	TRUE	FALSE	21.3279920891477
6754	167.679992675781	178.239990234375	121	165.28	174.32	118.6	171.28	179.76	123.7	100854	17.9808693359075	TRUE	FALSE	17.9808693359075
6755	168.800003051758	170.399993896484	122.400001525879	165.36	166.48	119.4	171.84	173.36	124.9	135597	11.249388113896	TRUE	FALSE	11.249388113896
6756	171.679992675781	174.399993896484	119.800003051758	169.12	171.12	116.9	174.96	177.76	122.1	129635	12.4580225250292	TRUE	FALSE	12.4580225250292
6757	171.839996337891	184	120.400001525879	169.36	181.36	116.7	174.24	187.6	123	120562	19.745091798902	TRUE	FALSE	19.745091798902
6758	173.919998168945	169.440002441406	117.200004577637	170	167.52	115.1	176.64	174.32	119.3	111183	7.20523140062932	TRUE	FALSE	7.20523140062932
6759	172.160003662109	181.119995117188	123.800003051758	170.16	177.44	119.8	174.08	183.44	126.2	86358	17.3360644555688	TRUE	FALSE	17.3360644555688
6760	173.919998168945	168.31999206543	121.400001525879	171.04	165.76	119.4	176.48	174.32	123.8	111391	6.40294273866359	TRUE	FALSE	6.40294273866359
6761	175.519989013672	178.239990234375	120.800003051758	172.48	175.2	117	177.84	182.08	123.1	113282	12.965635069229	TRUE	FALSE	12.965635069229
6762	176.31999206543	181.440002441406	118	174.56	179.44	115	180.64	186.56	120.3	116025	14.9079909220016	TRUE	FALSE	14.9079909220016
6763	177.440002441406	184.479995727539	120.400001525879	175.6	181.6	116.9	179.6	187.2	123.2	91878	16.5542103315352	TRUE	FALSE	16.5542103315352
6764	178.879989624023	173.599990844727	118.400001525879	176.32	171.2	115.6	181.12	177.76	121.2	99606	7.24527942165818	TRUE	FALSE	7.24527942165818
6765	179.360000610352	177.759994506836	119.800003051758	177.36	174.4	115.7	182.32	180.16	121.8	96254	10.1398166547285	TRUE	FALSE	10.1398166547285
6766	179.679992675781	167.360000610352	120.800003051758	176.72	165.44	118.7	182.16	170.4	124.6	87251	1.94848316761563	TRUE	FALSE	1.94848316761563
6767	181.279998779297	171.039993286133	120	177.92	169.04	118	183.36	176.8	123.2	113619	3.74431814844974	TRUE	FALSE	3.74431814844974
6768	186.080001831055	178.720001220703	121.200004577637	180.88	174.8	116.9	188.08	183.44	124.7	201912	6.6384009977542	TRUE	FALSE	6.6384009977542
6769	182.879989624023	185.759994506836	118.200004577637	181.28	182.96	115.9	187.68	188.8	120.2	91030	14.0803733877466	TRUE	FALSE	14.0803733877466
6770	185.119995117188	173.279998779297	121	181.68	169.52	118.2	186.96	177.12	124.6	101392	3.01890363086779	TRUE	FALSE	3.01890363086779
6771	187.199996948242	183.679992675781	121.200004577637	184	181.12	118.9	190.16	187.52	123.5	112559	9.73744911815419	TRUE	FALSE	9.73744911815419
6772	187.039993286133	167.519989013672	122.200004577637	184.8	163.28	119.7	192.48	169.6	124.5	112046	-2.74005651924401	FALSE	TRUE	2.74005651924401
6773	188.31999206543	174.720001220703	119.599998474121	186.8	173.04	116.1	190.88	178.4	124	96746	2.13741168746175	TRUE	FALSE	2.13741168746175
6774	188.31999206543	187.360000610352	119.599998474121	185.92	183.76	116.3	191.36	189.6	122.2	107619	11.8823140399512	TRUE	FALSE	11.8823140399512
6775	190.399993896484	170.720001220703	120.400001525879	188.8	169.36	115.7	194.88	173.52	124.1	109701	-2.47495572450132	FALSE	TRUE	2.47495572450132
6776	195.199996948242	177.599990844727	118	192.64	175.2	115.8	198.72	180.32	121.3	103582	0.587474389198882	TRUE	FALSE	0.587474389198882
6777	197.440002441406	183.839996337891	120.599998474121	191.36	182.56	117.3	198.8	190.48	122.4	106935	3.42576026297329	TRUE	FALSE	3.42576026297329
6778	198.239990234375	180.639999389648	118.400001525879	195.6	178.32	115.6	201.04	183.44	121.7	112020	0.770142474806301	TRUE	FALSE	0.770142474806301
6779	198.879989624023	170.720001220703	121.400001525879	196.88	168.72	117.9	204	172.72	123.9	99356	-7.72144742669483	FALSE	TRUE	7.72144742669483
6780	203.679992675781	174.559997558594	118.599998474121	199.6	173.12	116.6	205.36	181.12	122.6	97454	-7.79000291182532	FALSE	TRUE	7.79000291182532
6781	209.759994506836	182.399993896484	120	206.8	178.56	117.6	212.4	185.76	122.6	97041	-5.50592254032205	FALSE	TRUE	5.50592254032205
6782	214.239990234375	169.119995117188	120.200004577637	210.8	163.84	117.6	215.84	175.44	123	103801	-18.639692223142	FALSE	TRUE	18.639692223142
6783	124.159996032715	194.239990234375	119.800003051758	120.48	191.52	117.8	130.32	198.8	123.3	106741	58.2405704627458	TRUE	FALSE	58.2405704627458
6784	131.520004272461	188.15998840332	118.599998474121	124.64	186.48	115	134	191.28	119.1	86972	48.8322822620481	TRUE	FALSE	48.8322822620481
6785	135.520004272461	202.080001831055	121.800003051758	132.24	198.72	119.2	139.52	204.72	124	104388	56.9019934847443	TRUE	FALSE	56.9019934847443
6786	140.800003051758	194.559997558594	121.400001525879	135.52	192.24	118.9	143.52	199.6	121.7	91910	47.7399061517762	TRUE	FALSE	47.7399061517762
6787	141.599990844727	206.239990234375	120	137.28	202.88	117.8	145.28	209.2	122.2	110164	56.171291342723	TRUE	FALSE	56.171291342723
6788	158.559997558594	193.759994506836	120.400001525879	156.24	188.48	118.6	162	195.52	126.6	110857	35.7327736084843	TRUE	FALSE	35.7327736084843
6789	164	188.959991455078	121	159.04	186.88	118.9	167.36	193.2	122.8	91040	28.5629702062083	TRUE	FALSE	28.5629702062083
6790	164.479995727539	191.199996948242	118.400001525879	159.68	188.72	115.6	168	194.72	118.8	99052	29.9771714477849	TRUE	FALSE	29.9771714477849
6791	162.720001220703	198.399993896484	123.599998474121	161.36	195.68	118.9	166.88	200.24	130.6	116044	36.6624297850388	TRUE	FALSE	36.6624297850388
6792	168.959991455078	191.839996337891	119.400001525879	163.28	188.4	118.7	172.8	194.88	122.6	102320	27.6272944417296	TRUE	FALSE	27.6272944417296
6793	171.839996337891	205.440002441406	117.200004577637	166.4	203.12	115	175.44	208.32	119.8	100018	36.3059904764711	TRUE	FALSE	36.3059904764711
6794	170.399993896484	196.639999389648	124.800003051758	167.6	194.32	118.9	172.4	200.32	128.7	96026	30.4219757491893	TRUE	FALSE	30.4219757491893
6795	171.839996337891	194.399993896484	117	168.56	189.6	115.2	176.32	196	119.2	98458	27.7599309876992	TRUE	FALSE	27.7599309876992
6796	175.199996948242	187.199996948242	120.599998474121	173.52	184.48	117.9	178.8	190.16	123.7	89939	20.0778684503969	TRUE	FALSE	20.0778684503969
6797	178.399993896484	192.800003051758	119.400001525879	174.56	190	118	182.72	195.44	121.4	82976	22.3799544334042	TRUE	FALSE	22.3799544334042
6798	180.959991455078	204.959991455078	117.599998474121	175.12	203.36	115.3	183.76	208.4	119.9	86721	30.1845454003496	TRUE	FALSE	30.1845454003496
6799	189.440002441406	190.720001220703	122.400001525879	182.08	187.44	118.2	193.2	194.8	123.6	96840	13.7771129703497	TRUE	FALSE	13.7771129703497
6800	200.479995727539	189.279998779297	118.599998474121	197.84	186.4	115	202.72	191.2	124.9	69659	5.72175798168146	TRUE	FALSE	5.72175798168146
6801	175.519989013672	207.839996337891	118.599998474121	168	204.88	116.6	178.8	210.08	122.8	125433	35.8384138458118	TRUE	FALSE	35.8384138458118
6802	130.239990234375	101.919998168945	123.400001525879	125.44	99.84	120.5	133.76	106.56	126.3	110934	-15.1020804062243	FALSE	TRUE	15.1020804062243
6803	129.759994506836	99.5199966430664	127.200004577637	124.64	97.6	124.6	134	104.08	129.6	137743	-16.4862862959971	FALSE	TRUE	16.4862862959971
6804	135.199996948242	96.7999954223633	126.800003051758	131.2	95.04	124	138.48	100.48	129.2	73788	-22.1564894235398	FALSE	TRUE	22.1564894235398
6805	137.440002441406	102.23999786377	125	132.32	99.68	122.3	139.92	104.8	127.1	123287	-19.6609557608785	FALSE	TRUE	19.6609557608785
6806	138.399993896484	97.7599945068359	125.200004577637	134.88	95.2	123.4	142.48	99.92	128.1	89237	-23.6268779911303	FALSE	TRUE	23.6268779911303
6807	141.599990844727	103.199996948242	126.400001525879	139.68	100.16	123.7	144.32	106.08	129	99574	-21.703166076315	FALSE	TRUE	21.703166076315
6808	146.559997558594	100.479995727539	126	143.12	98.32	123.1	149.04	103.52	127.8	87812	-27.0498892295095	FALSE	TRUE	27.0498892295095
6809	150.720001220703	101.599998474121	126	147.76	99.28	122.7	153.12	105.36	128.1	104075	-28.9816446368327	FALSE	TRUE	28.9816446368327
6810	152.639999389648	102.559997558594	123.200004577637	150.16	100.4	120.7	156	106.4	125.8	95941	-29.5893430535308	FALSE	TRUE	29.5893430535308
6811	153.759994506836	96.4799957275391	124.400001525879	150.8	93.92	120.7	157.04	101.12	128.6	107791	-34.8551542375741	FALSE	TRUE	34.8551542375741
6812	156	100.799995422363	125.400001525879	151.92	98.48	123.6	158.64	105.6	128.4	102215	-33.1009619613786	FALSE	TRUE	33.1009619613786
6813	158.080001831055	93.1199951171875	125.599998474121	154.72	88.16	122.1	162.88	96.32	129.2	188174	-40.2107330200245	FALSE	TRUE	40.2107330200245
6814	156.479995727539	104.959999084473	124.800003051758	152.8	101.84	122.5	158.8	108.48	126.9	103275	-30.315332419773	FALSE	TRUE	30.315332419773
6815	164.800003051758	96.9599990844727	127.400001525879	160.48	93.76	123.8	168	102.32	129.6	124003	-41.7703431694356	FALSE	TRUE	41.7703431694356
6816	112.319999694824	124	123	108.16	121.52	120.9	115.2	128.8	126.4	110884	13.2890733023303	TRUE	FALSE	13.2890733023303
6817	110.399993896484	122.399993896484	127.400001525879	107.84	120.08	124.3	115.44	128.8	129.9	165043	13.4914211279277	TRUE	FALSE	13.4914211279277
6818	116	119.519996643066	127	114	115.6	124.2	118.4	123.44	129.7	117171	7.57620927340796	TRUE	FALSE	7.57620927340796
6819	117.279998779297	124.479995727539	123.800003051758	114.96	121.44	121.4	119.44	126.96	128.6	112055	10.3454188572331	TRUE	FALSE	10.3454188572331
6820	119.519996643066	118.07999420166	124.599998474121	117.2	115.04	121.9	123.68	121.76	126.9	105615	4.12495708652841	TRUE	FALSE	4.12495708652841
6821	120.959999084473	123.199996948242	123.599998474121	118.4	120.88	120.7	124.32	126.4	126.8	97569	6.93522723934092	TRUE	FALSE	6.93522723934092
6822	122.879997253418	110.720001220703	125.400001525879	119.6	108.56	122.9	125.6	113.68	128.2	113754	-3.67563336898055	FALSE	TRUE	3.67563336898055
6823	124.159996032715	121.759994506836	123.400001525879	120	118.24	120.2	126.8	124.16	125.7	109996	3.72102066738325	TRUE	FALSE	3.72102066738325
6824	124.479995727539	114.399993896484	126.599998474121	120.08	112.56	124.3	127.2	117.36	129.8	105275	-1.97074284438833	FALSE	TRUE	1.97074284438833
6825	125.599998474121	117.599998474121	123.400001525879	122.88	114.8	121.3	128.96	119.92	126.1	100306	-0.572890323449283	FALSE	TRUE	0.572890323449283
6826	126.07999420166	107.519996643066	126	123.84	105.52	123.5	129.92	109.92	129.8	107688	-8.13701811167645	FALSE	TRUE	8.13701811167645
6827	127.360000610352	111.199996948242	125	124.4	108.24	123	130.96	115.04	127.4	110324	-6.25960260996733	FALSE	TRUE	6.25960260996733
6828	128.959991455078	120	124.200004577637	126.64	116.08	121	130.96	122.56	126.8	96027	-1.02277250065739	FALSE	TRUE	1.02277250065739
6829	128.479995727539	124.799995422363	125.599998474121	125.04	122.48	122.4	133.04	128.32	128.8	123356	3.23680443454712	TRUE	FALSE	3.23680443454712
6830	132.959991455078	114.23999786377	127.200004577637	129.76	111.52	124.7	135.92	117.04	130.7	107690	-7.70435284578161	FALSE	TRUE	7.70435284578161
6831	132	117.439994812012	126.200004577637	129.6	114.96	123.2	134.72	122.72	128.9	117083	-4.7016299037149	FALSE	TRUE	4.7016299037149
6832	132.639999389648	112.159996032715	123.200004577637	130.48	109.6	120.7	136.16	116.24	125.3	86936	-9.11180366592217	FALSE	TRUE	9.11180366592217
6833	134.399993896484	118.559997558594	123.400001525879	131.04	116.48	121.4	136.48	124.16	126.1	122275	-5.54775886220567	FALSE	TRUE	5.54775886220567
6834	137.759994506836	107.360000610352	125.200004577637	132.96	104.48	122.9	140.88	109.28	128.3	123325	-16.0736067333758	FALSE	TRUE	16.0736067333758
6835	136	111.040000915527	123.800003051758	133.68	108.88	120.5	139.12	115.28	126.8	115037	-12.1712640306038	FALSE	TRUE	12.1712640306038
6836	144.479995727539	106.23999786377	125	142.24	102.72	122.2	146.72	108.4	128.6	94938	-21.3837414301256	FALSE	TRUE	21.3837414301256
6837	148.959991455078	107.040000915527	126	146.16	104.08	123.2	152.32	110.08	129.1	126366	-23.7496787990515	FALSE	TRUE	23.7496787990515
6838	150.720001220703	124.479995727539	123.599998474121	147.68	121.76	121.8	153.44	128.8	125.6	89933	-11.8910746528402	FALSE	TRUE	11.8910746528402
6839	151.039993286133	111.199996948242	127	149.04	108.16	123.2	154.16	113.6	129.8	102981	-22.0045817856999	FALSE	TRUE	22.0045817856999
6840	153.599990844727	123.040000915527	125.400001525879	151.44	120.56	121.6	155.6	127.2	129.2	98245	-14.8354774625088	FALSE	TRUE	14.8354774625088
6841	156	118.23999786377	127.200004577637	153.36	115.76	124	158.48	121.28	129.9	109065	-20.0005835677545	FALSE	TRUE	20.0005835677545
6842	156.959991455078	124.479995727539	124	155.44	122.24	120.1	160.24	127.84	126.7	92548	-15.9913070039861	FALSE	TRUE	15.9913070039861
6843	163.360000610352	104.799995422363	123.400001525879	156.16	102.8	120	166.48	111.84	123.8	124530	-35.0023486323669	FALSE	TRUE	35.0023486323669
6844	160.160003662109	122.559997558594	124.800003051758	157.68	120.72	121.5	162.72	127.04	128.5	104640	-19.5168427266291	FALSE	TRUE	19.5168427266291
6845	161.440002441406	119.360000610352	127	158.8	116.4	123	163.68	122.08	129.5	113556	-22.7483017925309	FALSE	TRUE	22.7483017925309
6846	166.720001220703	123.360000610352	124.400001525879	161.92	120.32	122.1	169.44	126.72	125.8	106960	-23.2170997242336	FALSE	TRUE	23.2170997242336
6847	164.31999206543	118.07999420166	124.599998474121	162	115.12	122.2	168	120.96	126.9	102806	-25.6322676116849	FALSE	TRUE	25.6322676116849
6848	169.119995117188	120.319999694824	124.400001525879	164.32	117.04	121.5	171.68	124.16	126.4	104809	-27.0866368266882	FALSE	TRUE	27.0866368266882
6849	168.959991455078	114.879997253418	124.599998474121	166.4	112.16	122.6	173.04	117.84	126.9	105424	-31.0885254235736	FALSE	TRUE	31.0885254235736
6850	175.199996948242	125.599998474121	124	170.24	121.36	121.2	177.36	128.32	125.6	109978	-27.06199711252	FALSE	TRUE	27.06199711252
6851	173.119995117188	121.759994506836	127	170.56	118.32	124.8	176	124.72	129.1	108865	-28.5855457730522	FALSE	TRUE	28.5855457730522
6852	176.479995727539	120.639999389648	124.400001525879	172.64	117.28	122.6	180	123.36	126.2	109127	-31.656754655907	FALSE	TRUE	31.656754655907
6853	177.599990844727	114.559997558594	126	173.36	110.88	123.4	179.68	117.04	126.5	89871	-36.9762917876564	FALSE	TRUE	36.9762917876564
6854	178.559997558594	118.719993591309	127.400001525879	175.04	115.76	124.7	181.04	123.28	129.4	116824	-34.4272690225828	FALSE	TRUE	34.4272690225828
6855	185.119995117188	121.919998168945	125.800003051758	182.48	119.52	123.3	187.04	124.24	127.5	52604	-36.2958501690707	FALSE	TRUE	36.2958501690707
6856	195.519989013672	111.040000915527	123.800003051758	191.68	106.32	122.4	199.84	115.44	125.5	94818	-51.3358914999813	FALSE	TRUE	51.3358914999813
6857	200.959991455078	112.639999389648	124.599998474121	195.28	110.56	123.6	203.52	120.56	128.6	108351	-53.6389230462577	FALSE	TRUE	53.6389230462577
6858	207.039993286133	117.439994812012	123	203.6	113.36	120.8	209.76	121.92	125.7	114622	-53.9086575283924	FALSE	TRUE	53.9086575283924
6859	211.839996337891	121.919998168945	123	208.8	119.36	120.7	214.72	127.28	125.5	119517	-53.5577555007344	FALSE	TRUE	53.5577555007344
6860	110.23999786377	132.479995727539	125	107.44	129.68	122.6	111.92	136.64	128.8	122228	21.0143587260974	TRUE	FALSE	21.0143587260974
6861	110.720001220703	138.399993896484	126.599998474121	108.16	135.68	124.5	113.92	141.12	129	109827	25.1255025630989	TRUE	FALSE	25.1255025630989
6862	111.360000610352	142.559997558594	124.400001525879	108.8	140.48	121.5	114.4	146.16	127.4	104418	27.7555668631442	TRUE	FALSE	27.7555668631442
6863	115.360000610352	132	124.400001525879	111.92	127.52	122.2	117.52	136.32	127.5	131078	17.2223684769658	TRUE	FALSE	17.2223684769658
6864	113.759994506836	135.199996948242	126.400001525879	111.2	132.8	124.2	115.92	138.32	129.5	89694	20.7087352951458	TRUE	FALSE	20.7087352951458
6865	115.199996948242	141.279998779297	125	113.28	137.44	121.8	119.2	143.28	126.3	93962	24.2587787673486	TRUE	FALSE	24.2587787673486
6866	118.559997558594	128.800003051758	127.200004577637	116.16	126.64	123.8	121.2	132.64	129.4	122777	12.7623697655902	TRUE	FALSE	12.7623697655902
6867	118.879997253418	142.399993896484	126.800003051758	116.24	139.68	124	121.68	145.6	130.3	97295	22.6895739663769	TRUE	FALSE	22.6895739663769
6868	123.040000915527	127.680000305176	123.800003051758	118.8	124.4	121	126.56	130.24	126.1	82210	8.87653782764113	TRUE	FALSE	8.87653782764113
6869	122.399993896484	129.119995117188	126.800003051758	119.52	125.92	124	125.44	130.88	130.4	98609	10.4428828470396	TRUE	FALSE	10.4428828470396
6870	134.559997558594	140.160003662109	124.400001525879	132	138.16	121.1	136.72	143.12	127.4	90164	10.5880431704962	TRUE	FALSE	10.5880431704962
6871	133.440002441406	144.800003051758	123.599998474121	131.44	142.72	120.2	135.92	148.48	126.2	106603	14.8097771127619	TRUE	FALSE	14.8097771127619
6872	137.119995117188	142.559997558594	124.599998474121	135.04	139.6	121.7	139.92	145.28	127.1	91636	10.7361207572043	TRUE	FALSE	10.7361207572043
6873	138.399993896484	131.520004272461	133	134.56	130.48	123.4	139.68	135.36	134.7	90491	1.74676944960433	TRUE	FALSE	1.74676944960433
6874	141.279998779297	142.080001831055	123.200004577637	138	139.2	121.3	144	146	125.6	100911	7.60564399800135	TRUE	FALSE	7.60564399800135
6875	140	128.160003662109	132.600006103516	138.64	125.36	124.7	142	129.76	136.8	89894	-2.02291056491151	FALSE	TRUE	2.02291056491151
6876	153.919998168945	127.519996643066	124.400001525879	151.84	125.28	122.2	156.8	131.6	127	99292	-11.6974905360745	FALSE	TRUE	11.6974905360745
